time channel1 channel2 channel3 channel4 channel5 channel6 channel7 channel8 class
1992 -2e-05 -4e-05 -5.9999999999999995e-05 -2.9999999999999997e-05 -5e-05 2e-05 4e-05 -1e-05 1
1993 -2e-05 -4e-05 -5.9999999999999995e-05 -2.9999999999999997e-05 -5e-05 2e-05 4e-05 -1e-05 1
1994 -2e-05 -4e-05 -5.9999999999999995e-05 -2.9999999999999997e-05 -5e-05 2e-05 4e-05 -1e-05 1
1995 1e-05 1e-05 1e-05 0.0 0.0 -2.9999999999999997e-05 1e-05 2.9999999999999997e-05 1
1996 1e-05 1e-05 2e-05 -1e-05 1e-05 -2e-05 -2.9999999999999997e-05 1e-05 1
1997 1e-05 1e-05 2e-05 -1e-05 1e-05 -2e-05 -2.9999999999999997e-05 1e-05 1
1998 1e-05 1e-05 2e-05 -1e-05 1e-05 -2e-05 -2.9999999999999997e-05 1e-05 1
1999 1e-05 1e-05 2e-05 -1e-05 1e-05 -2e-05 -2.9999999999999997e-05 1e-05 1
2000 1e-05 1e-05 2e-05 -1e-05 1e-05 -2e-05 -2.9999999999999997e-05 1e-05 1
2001 1e-05 1e-05 2e-05 -1e-05 1e-05 -2e-05 -2.9999999999999997e-05 1e-05 1
2002 1e-05 1e-05 2e-05 -1e-05 1e-05 -2e-05 -2.9999999999999997e-05 1e-05 1
2003 1e-05 1e-05 2e-05 -1e-05 1e-05 -2e-05 -2.9999999999999997e-05 1e-05 1
2004 1e-05 1e-05 2e-05 -1e-05 1e-05 -2e-05 -2.9999999999999997e-05 1e-05 1
2005 1e-05 1e-05 2e-05 -1e-05 1e-05 -2e-05 -2.9999999999999997e-05 1e-05 1
2006 1e-05 1e-05 2e-05 -1e-05 1e-05 -2e-05 -2.9999999999999997e-05 1e-05 1
2007 1e-05 1e-05 2e-05 -1e-05 1e-05 -2e-05 -2.9999999999999997e-05 1e-05 1
2008 1e-05 1e-05 2e-05 -1e-05 1e-05 -2e-05 -2.9999999999999997e-05 1e-05 1
