time channel1 channel2 channel3 channel4 channel5 channel6 channel7 channel8 class
1911 -2.9999999999999997e-05 -2.9999999999999997e-05 -7e-05 -2e-05 -4e-05 -2e-05 0.0 0.0 1
1912 -2.9999999999999997e-05 -2.9999999999999997e-05 -7e-05 -2e-05 -4e-05 -2e-05 0.0 0.0 1
1913 -2.9999999999999997e-05 -2.9999999999999997e-05 -7e-05 -2e-05 -4e-05 -2e-05 0.0 0.0 1
1914 -2.9999999999999997e-05 -2.9999999999999997e-05 -7e-05 -2e-05 -4e-05 -2e-05 0.0 0.0 1
1915 -2.9999999999999997e-05 -2.9999999999999997e-05 -7e-05 -2e-05 -4e-05 -2e-05 0.0 0.0 1
1916 -2.9999999999999997e-05 -2.9999999999999997e-05 -7e-05 -2e-05 -4e-05 -2e-05 0.0 0.0 1
1917 -2.9999999999999997e-05 -2.9999999999999997e-05 -7e-05 -2e-05 -4e-05 -2e-05 0.0 0.0 1
1918 -2.9999999999999997e-05 -2.9999999999999997e-05 -7e-05 -2e-05 -4e-05 -2e-05 0.0 0.0 1
1919 -2.9999999999999997e-05 -2.9999999999999997e-05 -7e-05 -2e-05 -4e-05 -2e-05 0.0 0.0 1
1920 -2.9999999999999997e-05 -2.9999999999999997e-05 -7e-05 -2e-05 -4e-05 -2e-05 0.0 0.0 1
1921 -2e-05 -2e-05 -2e-05 -1e-05 0.0 -1e-05 1e-05 2e-05 1
1922 -2e-05 -2e-05 -2e-05 -1e-05 0.0 -1e-05 1e-05 2e-05 1
1923 -2e-05 -2e-05 -2e-05 -1e-05 0.0 -1e-05 1e-05 2e-05 1
1924 -2e-05 -2e-05 -2e-05 -1e-05 0.0 -1e-05 1e-05 2e-05 1
1925 -2e-05 -2e-05 -2e-05 -1e-05 0.0 -1e-05 1e-05 2e-05 1
1926 -2e-05 -2e-05 -2e-05 -1e-05 0.0 -1e-05 1e-05 2e-05 1
1927 -2e-05 -2e-05 -2e-05 -1e-05 0.0 -1e-05 1e-05 2e-05 1
1928 -2e-05 -2e-05 -2e-05 -1e-05 0.0 -1e-05 1e-05 2e-05 1
1929 -1e-05 -2.9999999999999997e-05 4e-05 0.0 1e-05 -1e-05 0.0 -2e-05 1
1930 -1e-05 -2.9999999999999997e-05 4e-05 0.0 1e-05 -1e-05 0.0 -2e-05 1
1932 -1e-05 -2.9999999999999997e-05 4e-05 0.0 1e-05 -1e-05 0.0 -2e-05 1
1933 -1e-05 -2.9999999999999997e-05 4e-05 0.0 1e-05 -1e-05 0.0 -2e-05 1
1934 -1e-05 -2.9999999999999997e-05 4e-05 0.0 1e-05 -1e-05 0.0 -2e-05 1
1935 -1e-05 -2.9999999999999997e-05 4e-05 0.0 1e-05 -1e-05 0.0 -2e-05 1
1936 -1e-05 -2.9999999999999997e-05 4e-05 0.0 1e-05 -1e-05 0.0 -2e-05 1
1937 -1e-05 -2.9999999999999997e-05 4e-05 0.0 1e-05 -1e-05 0.0 -2e-05 1
1938 -1e-05 -2.9999999999999997e-05 4e-05 0.0 1e-05 -1e-05 0.0 -2e-05 1
1939 -1e-05 -2.9999999999999997e-05 4e-05 0.0 1e-05 -1e-05 0.0 -2e-05 1
1940 -1e-05 -2.9999999999999997e-05 4e-05 0.0 1e-05 -1e-05 0.0 -2e-05 1
1941 -1e-05 -2.9999999999999997e-05 4e-05 0.0 1e-05 -1e-05 0.0 -2e-05 1
1942 -1e-05 -2.9999999999999997e-05 4e-05 0.0 1e-05 -1e-05 0.0 -2e-05 1
1943 -1e-05 -2.9999999999999997e-05 4e-05 0.0 1e-05 -1e-05 0.0 -2e-05 1
1944 -1e-05 -2.9999999999999997e-05 4e-05 0.0 1e-05 -1e-05 0.0 -2e-05 1
1945 0.0 -1e-05 0.0 -2e-05 -2e-05 0.0 0.0 0.0 1
1946 0.0 -1e-05 0.0 -2e-05 -2e-05 0.0 0.0 0.0 1
1947 0.0 -1e-05 0.0 -2e-05 -2e-05 0.0 0.0 0.0 1
1948 0.0 -1e-05 0.0 -2e-05 -2e-05 0.0 0.0 0.0 1
1949 0.0 -1e-05 0.0 -2e-05 -2e-05 0.0 0.0 0.0 1
1950 0.0 -1e-05 0.0 -2e-05 -2e-05 0.0 0.0 0.0 1
1951 0.0 -1e-05 0.0 -2e-05 -2e-05 0.0 0.0 0.0 1
1952 0.0 -1e-05 0.0 -2e-05 -2e-05 0.0 0.0 0.0 1
1953 0.0 -1e-05 0.0 -2e-05 -2e-05 0.0 0.0 0.0 1
1954 0.0 -1e-05 0.0 -2e-05 -2e-05 0.0 0.0 0.0 1
1955 0.0 -1e-05 0.0 -2e-05 -2e-05 0.0 0.0 0.0 1
1956 0.0 -1e-05 0.0 -2e-05 -2e-05 0.0 0.0 0.0 1
1957 0.0 -1e-05 0.0 -2e-05 -2e-05 0.0 0.0 0.0 1
1958 0.0 -1e-05 0.0 -2e-05 -2e-05 0.0 0.0 0.0 1
1959 0.0 -1e-05 0.0 -2e-05 -2e-05 0.0 0.0 0.0 1
1960 0.0 -1e-05 0.0 -2e-05 -2e-05 0.0 0.0 0.0 1
1961 0.0 -1e-05 0.0 -2e-05 -2e-05 0.0 0.0 0.0 1
1962 0.0 -1e-05 0.0 -2e-05 -2e-05 0.0 0.0 0.0 1
1963 0.0 -1e-05 0.0 -2e-05 -2e-05 0.0 0.0 0.0 1
1964 0.0 -1e-05 0.0 -2e-05 -2e-05 0.0 0.0 0.0 1
1965 0.0 -1e-05 0.0 -2e-05 -2e-05 0.0 0.0 0.0 1
1966 0.0 -1e-05 0.0 -2e-05 -2e-05 0.0 0.0 0.0 1
1967 -1e-05 0.0 -4e-05 -2e-05 -1e-05 1e-05 -2e-05 -1e-05 1
1968 -2.9999999999999997e-05 0.0 1e-05 -2e-05 0.0 -4e-05 -2e-05 1e-05 1
1969 -2.9999999999999997e-05 0.0 1e-05 -2e-05 0.0 -4e-05 -2e-05 1e-05 1
1970 -2.9999999999999997e-05 0.0 1e-05 -2e-05 0.0 -4e-05 -2e-05 1e-05 1
1971 -2.9999999999999997e-05 0.0 1e-05 -2e-05 0.0 -4e-05 -2e-05 1e-05 1
1972 -2.9999999999999997e-05 0.0 1e-05 -2e-05 0.0 -4e-05 -2e-05 1e-05 1
1973 -2.9999999999999997e-05 0.0 1e-05 -2e-05 0.0 -4e-05 -2e-05 1e-05 1
1974 -2.9999999999999997e-05 0.0 1e-05 -2e-05 0.0 -4e-05 -2e-05 1e-05 1
1975 -2.9999999999999997e-05 0.0 1e-05 -2e-05 0.0 -4e-05 -2e-05 1e-05 1
1976 -2.9999999999999997e-05 0.0 1e-05 -2e-05 0.0 -4e-05 -2e-05 1e-05 1
1977 -2.9999999999999997e-05 0.0 1e-05 -2e-05 0.0 -4e-05 -2e-05 1e-05 1
1979 -2.9999999999999997e-05 0.0 1e-05 -2e-05 0.0 -4e-05 -2e-05 1e-05 1
1980 -2.9999999999999997e-05 0.0 1e-05 -2e-05 0.0 -4e-05 -2e-05 1e-05 1
1981 -1e-05 -2e-05 -4e-05 0.0 0.0 0.0 -2e-05 -1e-05 1
1982 -1e-05 -2e-05 -4e-05 0.0 0.0 0.0 -2e-05 -1e-05 1
1983 -1e-05 -2e-05 -4e-05 0.0 0.0 0.0 -2e-05 -1e-05 1
1984 -1e-05 -2e-05 -4e-05 0.0 0.0 0.0 -2e-05 -1e-05 1
1985 -1e-05 -2e-05 -4e-05 0.0 0.0 0.0 -2e-05 -1e-05 1
1986 -1e-05 -2e-05 -4e-05 0.0 0.0 0.0 -2e-05 -1e-05 1
1987 -1e-05 -2e-05 -4e-05 0.0 0.0 0.0 -2e-05 -1e-05 1
1988 -1e-05 -2e-05 -4e-05 0.0 0.0 0.0 -2e-05 -1e-05 1
1989 -1e-05 -2e-05 -4e-05 0.0 0.0 0.0 -2e-05 -1e-05 1
1990 0.0 -1e-05 1e-05 0.0 -1e-05 0.0 2e-05 -2e-05 1
1991 0.0 -1e-05 1e-05 0.0 -1e-05 0.0 2e-05 -2e-05 1
1992 0.0 -1e-05 1e-05 0.0 -1e-05 0.0 2e-05 -2e-05 1
