time channel1 channel2 channel3 channel4 channel5 channel6 channel7 channel8 class
2064 5.9999999999999995e-05 2e-05 -2e-05 -5.9999999999999995e-05 -0.0001 -1e-05 2e-05 1e-05 1
2065 5.9999999999999995e-05 2e-05 -2e-05 -5.9999999999999995e-05 -0.0001 -1e-05 2e-05 1e-05 1
2066 5.9999999999999995e-05 2e-05 -2e-05 -5.9999999999999995e-05 -0.0001 -1e-05 2e-05 1e-05 1
2067 5.9999999999999995e-05 2e-05 -2e-05 -5.9999999999999995e-05 -0.0001 -1e-05 2e-05 1e-05 1
2068 5.9999999999999995e-05 2e-05 -2e-05 -5.9999999999999995e-05 -0.0001 -1e-05 2e-05 1e-05 1
2069 5.9999999999999995e-05 2e-05 -2e-05 -5.9999999999999995e-05 -0.0001 -1e-05 2e-05 1e-05 1
2070 5.9999999999999995e-05 2e-05 -2e-05 -5.9999999999999995e-05 -0.0001 -1e-05 2e-05 1e-05 1
2071 5.9999999999999995e-05 2e-05 -2e-05 -5.9999999999999995e-05 -0.0001 -1e-05 2e-05 1e-05 1
2072 5.9999999999999995e-05 2e-05 -2e-05 -5.9999999999999995e-05 -0.0001 -1e-05 2e-05 1e-05 1
2073 5.9999999999999995e-05 2e-05 -2e-05 -5.9999999999999995e-05 -0.0001 -1e-05 2e-05 1e-05 1
2074 -1e-05 1e-05 -1e-05 -5.9999999999999995e-05 -0.00021 -2e-05 -2.9999999999999997e-05 -2e-05 1
2075 -1e-05 0.0 5e-05 0.00021 0.0 1e-05 0.0 -2.9999999999999997e-05 1
2076 -1e-05 0.0 5e-05 0.00021 0.0 1e-05 0.0 -2.9999999999999997e-05 1
2077 -1e-05 0.0 5e-05 0.00021 0.0 1e-05 0.0 -2.9999999999999997e-05 1
2078 -1e-05 0.0 5e-05 0.00021 0.0 1e-05 0.0 -2.9999999999999997e-05 1
2079 -1e-05 0.0 5e-05 0.00021 0.0 1e-05 0.0 -2.9999999999999997e-05 1
2080 -1e-05 0.0 5e-05 0.00021 0.0 1e-05 0.0 -2.9999999999999997e-05 1
2081 -1e-05 0.0 5e-05 0.00021 0.0 1e-05 0.0 -2.9999999999999997e-05 1
2082 -1e-05 0.0 5e-05 0.00021 0.0 1e-05 0.0 -2.9999999999999997e-05 1
2083 -1e-05 0.0 5e-05 0.00021 0.0 1e-05 0.0 -2.9999999999999997e-05 1
2084 -1e-05 0.0 5e-05 0.00021 0.0 1e-05 0.0 -2.9999999999999997e-05 1
2085 -1e-05 0.0 5e-05 0.00021 0.0 1e-05 0.0 -2.9999999999999997e-05 1
2086 -1e-05 0.0 5e-05 0.00021 0.0 1e-05 0.0 -2.9999999999999997e-05 1
2089 -1e-05 0.0 5e-05 0.00021 0.0 1e-05 0.0 -2.9999999999999997e-05 1
2090 -1e-05 0.0 5e-05 0.00021 0.0 1e-05 0.0 -2.9999999999999997e-05 1
2091 -1e-05 0.0 5e-05 0.00021 0.0 1e-05 0.0 -2.9999999999999997e-05 1
2092 -1e-05 0.0 5e-05 0.00021 0.0 1e-05 0.0 -2.9999999999999997e-05 1
2093 -1e-05 0.0 5e-05 0.00021 0.0 1e-05 0.0 -2.9999999999999997e-05 1
2094 -1e-05 0.0 5e-05 0.00021 0.0 1e-05 0.0 -2.9999999999999997e-05 1
2095 -1e-05 0.0 5e-05 0.00021 0.0 1e-05 0.0 -2.9999999999999997e-05 1
2096 -2.9999999999999997e-05 0.0 -4e-05 -0.00015 -0.00023999999999999998 -2.9999999999999997e-05 0.0 -1e-05 1
2097 -2.9999999999999997e-05 0.0 -4e-05 -0.00015 -0.00023999999999999998 -2.9999999999999997e-05 0.0 -1e-05 1
2098 -2.9999999999999997e-05 -5e-05 -1e-05 -1e-05 -7e-05 0.0 -2e-05 0.0 1
2099 -2.9999999999999997e-05 -5e-05 -1e-05 -1e-05 -7e-05 0.0 -2e-05 0.0 1
2100 -2.9999999999999997e-05 -5e-05 -1e-05 -1e-05 -7e-05 0.0 -2e-05 0.0 1
2101 -2.9999999999999997e-05 -5e-05 -1e-05 -1e-05 -7e-05 0.0 -2e-05 0.0 1
2102 -2.9999999999999997e-05 -5e-05 -1e-05 -1e-05 -7e-05 0.0 -2e-05 0.0 1
2103 -2.9999999999999997e-05 -5e-05 -1e-05 -1e-05 -7e-05 0.0 -2e-05 0.0 1
2104 -2.9999999999999997e-05 -5e-05 -1e-05 -1e-05 -7e-05 0.0 -2e-05 0.0 1
2105 -2.9999999999999997e-05 -5e-05 -1e-05 -1e-05 -7e-05 0.0 -2e-05 0.0 1
2106 -2.9999999999999997e-05 -5e-05 -1e-05 -1e-05 -7e-05 0.0 -2e-05 0.0 1
2107 -2.9999999999999997e-05 -5e-05 -1e-05 -1e-05 -7e-05 0.0 -2e-05 0.0 1
2108 -2.9999999999999997e-05 -5e-05 -1e-05 -1e-05 -7e-05 0.0 -2e-05 0.0 1
2109 -2.9999999999999997e-05 -5e-05 -1e-05 -1e-05 -7e-05 0.0 -2e-05 0.0 1
2110 -2.9999999999999997e-05 -5e-05 -1e-05 -1e-05 -7e-05 0.0 -2e-05 0.0 1
2111 2e-05 -1e-05 1e-05 -0.00013000000000000002 -0.00011 1e-05 0.0 1e-05 1
2112 2e-05 -1e-05 1e-05 -0.00013000000000000002 -0.00011 1e-05 0.0 1e-05 1
2113 -0.00018 -4e-05 1e-05 7e-05 0.00014 -1e-05 -1e-05 -2.9999999999999997e-05 1
2114 -0.00018 -4e-05 1e-05 7e-05 0.00014 -1e-05 -1e-05 -2.9999999999999997e-05 1
2115 -0.00018 -4e-05 1e-05 7e-05 0.00014 -1e-05 -1e-05 -2.9999999999999997e-05 1
2116 -0.00018 -4e-05 1e-05 7e-05 0.00014 -1e-05 -1e-05 -2.9999999999999997e-05 1
2117 -0.00018 -4e-05 1e-05 7e-05 0.00014 -1e-05 -1e-05 -2.9999999999999997e-05 1
2118 -0.00018 -4e-05 1e-05 7e-05 0.00014 -1e-05 -1e-05 -2.9999999999999997e-05 1
2119 -0.00018 -4e-05 1e-05 7e-05 0.00014 -1e-05 -1e-05 -2.9999999999999997e-05 1
2120 -0.00018 -4e-05 1e-05 7e-05 0.00014 -1e-05 -1e-05 -2.9999999999999997e-05 1
2121 -0.00018 -4e-05 1e-05 7e-05 0.00014 -1e-05 -1e-05 -2.9999999999999997e-05 1
2122 -0.00018 -4e-05 1e-05 7e-05 0.00014 -1e-05 -1e-05 -2.9999999999999997e-05 1
2123 -0.00018 -4e-05 1e-05 7e-05 0.00014 -1e-05 -1e-05 -2.9999999999999997e-05 1
2124 -0.00018 -4e-05 1e-05 7e-05 0.00014 -1e-05 -1e-05 -2.9999999999999997e-05 1
2125 -0.00018 -4e-05 1e-05 7e-05 0.00014 -1e-05 -1e-05 -2.9999999999999997e-05 1
2126 -0.00018 -4e-05 1e-05 7e-05 0.00014 -1e-05 -1e-05 -2.9999999999999997e-05 1
2127 -0.00018 -4e-05 1e-05 7e-05 0.00014 -1e-05 -1e-05 -2.9999999999999997e-05 1
2128 -0.00018 -4e-05 1e-05 7e-05 0.00014 -1e-05 -1e-05 -2.9999999999999997e-05 1
2129 -0.00018 -4e-05 1e-05 7e-05 0.00014 -1e-05 -1e-05 -2.9999999999999997e-05 1
2130 -0.00018 -4e-05 1e-05 7e-05 0.00014 -1e-05 -1e-05 -2.9999999999999997e-05 1
2131 -0.00018 -4e-05 1e-05 7e-05 0.00014 -1e-05 -1e-05 -2.9999999999999997e-05 1
2132 -0.00018 -4e-05 1e-05 7e-05 0.00014 -1e-05 -1e-05 -2.9999999999999997e-05 1
2133 -0.00018 -4e-05 1e-05 7e-05 0.00014 -1e-05 -1e-05 -2.9999999999999997e-05 1
2134 -2e-05 0.0 4e-05 0.00016 0.00018999999999999998 -2e-05 -1e-05 1e-05 1
2135 2.9999999999999997e-05 1e-05 0.0 0.0 -0.00018999999999999998 0.0 -1e-05 -2e-05 1
2136 2.9999999999999997e-05 1e-05 0.0 0.0 -0.00018999999999999998 0.0 -1e-05 -2e-05 1
2138 2.9999999999999997e-05 1e-05 0.0 0.0 -0.00018999999999999998 0.0 -1e-05 -2e-05 1
2139 2.9999999999999997e-05 1e-05 0.0 0.0 -0.00018999999999999998 0.0 -1e-05 -2e-05 1
2140 2.9999999999999997e-05 1e-05 0.0 0.0 -0.00018999999999999998 0.0 -1e-05 -2e-05 1
2141 2.9999999999999997e-05 1e-05 0.0 0.0 -0.00018999999999999998 0.0 -1e-05 -2e-05 1
2142 2.9999999999999997e-05 1e-05 0.0 0.0 -0.00018999999999999998 0.0 -1e-05 -2e-05 1
2143 2.9999999999999997e-05 1e-05 0.0 0.0 -0.00018999999999999998 0.0 -1e-05 -2e-05 1
2144 2.9999999999999997e-05 1e-05 0.0 0.0 -0.00018999999999999998 0.0 -1e-05 -2e-05 1
2145 2.9999999999999997e-05 1e-05 0.0 0.0 -0.00018999999999999998 0.0 -1e-05 -2e-05 1
2146 2.9999999999999997e-05 1e-05 0.0 0.0 -0.00018999999999999998 0.0 -1e-05 -2e-05 1
2147 0.0 0.0 0.0 -1e-05 -1e-05 2e-05 1e-05 -1e-05 1
2148 0.0 0.0 0.0 -1e-05 -1e-05 2e-05 1e-05 -1e-05 1
2149 0.0 0.0 0.0 -1e-05 -1e-05 2e-05 1e-05 -1e-05 1
2150 0.0 0.0 0.0 -1e-05 -1e-05 2e-05 1e-05 -1e-05 1
2151 0.0 0.0 0.0 -1e-05 -1e-05 2e-05 1e-05 -1e-05 1
2152 0.0 0.0 0.0 -1e-05 -1e-05 2e-05 1e-05 -1e-05 1
2153 0.0 0.0 0.0 -1e-05 -1e-05 2e-05 1e-05 -1e-05 1
2154 0.0 0.0 0.0 -1e-05 -1e-05 2e-05 1e-05 -1e-05 1
2155 0.0 0.0 0.0 -1e-05 -1e-05 2e-05 1e-05 -1e-05 1
2156 0.0 0.0 0.0 -1e-05 -1e-05 2e-05 1e-05 -1e-05 1
2157 0.0 0.0 0.0 -1e-05 -1e-05 2e-05 1e-05 -1e-05 1
2158 0.0 0.0 0.0 -1e-05 -1e-05 2e-05 1e-05 -1e-05 1
2159 0.0 0.0 0.0 -1e-05 -1e-05 2e-05 1e-05 -1e-05 1
2160 0.0 0.0 0.0 -1e-05 -1e-05 2e-05 1e-05 -1e-05 1
2161 0.0 0.0 0.0 -1e-05 -1e-05 2e-05 1e-05 -1e-05 1
2162 2.9999999999999997e-05 1e-05 -1e-05 2.9999999999999997e-05 2e-05 -4e-05 0.0 -1e-05 1
2163 2.9999999999999997e-05 1e-05 -1e-05 2.9999999999999997e-05 2e-05 -4e-05 0.0 -1e-05 1
2164 2.9999999999999997e-05 1e-05 -1e-05 2.9999999999999997e-05 2e-05 -4e-05 0.0 -1e-05 1
2165 2.9999999999999997e-05 1e-05 -1e-05 2.9999999999999997e-05 2e-05 -4e-05 0.0 -1e-05 1
2166 2.9999999999999997e-05 1e-05 -1e-05 2.9999999999999997e-05 2e-05 -4e-05 0.0 -1e-05 1
2167 2.9999999999999997e-05 1e-05 -1e-05 2.9999999999999997e-05 2e-05 -4e-05 0.0 -1e-05 1
2168 2.9999999999999997e-05 1e-05 -1e-05 2.9999999999999997e-05 2e-05 -4e-05 0.0 -1e-05 1
2169 2.9999999999999997e-05 1e-05 -1e-05 2.9999999999999997e-05 2e-05 -4e-05 0.0 -1e-05 1
2170 2.9999999999999997e-05 1e-05 -1e-05 2.9999999999999997e-05 2e-05 -4e-05 0.0 -1e-05 1
2171 2.9999999999999997e-05 1e-05 -1e-05 2.9999999999999997e-05 2e-05 -4e-05 0.0 -1e-05 1
2172 2.9999999999999997e-05 1e-05 -1e-05 2.9999999999999997e-05 2e-05 -4e-05 0.0 -1e-05 1
2173 2.9999999999999997e-05 1e-05 -1e-05 2.9999999999999997e-05 2e-05 -4e-05 0.0 -1e-05 1
2174 2.9999999999999997e-05 1e-05 -1e-05 2.9999999999999997e-05 2e-05 -4e-05 0.0 -1e-05 1
2175 2.9999999999999997e-05 1e-05 -1e-05 2.9999999999999997e-05 2e-05 -4e-05 0.0 -1e-05 1
2176 2.9999999999999997e-05 1e-05 -1e-05 2.9999999999999997e-05 2e-05 -4e-05 0.0 -1e-05 1
2177 2.9999999999999997e-05 1e-05 -1e-05 2.9999999999999997e-05 2e-05 -4e-05 0.0 -1e-05 1
2178 2.9999999999999997e-05 1e-05 -1e-05 2.9999999999999997e-05 2e-05 -4e-05 0.0 -1e-05 1
2179 0.0 -1e-05 -2.9999999999999997e-05 -8e-05 -0.0001 0.0 -2e-05 -2e-05 1
2180 -1e-05 0.0 -1e-05 -8e-05 4e-05 -1e-05 -2e-05 0.0 1
2181 -1e-05 0.0 -1e-05 -8e-05 4e-05 -1e-05 -2e-05 0.0 1
2182 -1e-05 0.0 -1e-05 -8e-05 4e-05 -1e-05 -2e-05 0.0 1
2183 -1e-05 0.0 -1e-05 -8e-05 4e-05 -1e-05 -2e-05 0.0 1
2184 -1e-05 0.0 -1e-05 -8e-05 4e-05 -1e-05 -2e-05 0.0 1
2185 -1e-05 0.0 -1e-05 -8e-05 4e-05 -1e-05 -2e-05 0.0 1
2186 -1e-05 0.0 -1e-05 -8e-05 4e-05 -1e-05 -2e-05 0.0 1
2188 -1e-05 0.0 -1e-05 -8e-05 4e-05 -1e-05 -2e-05 0.0 1
2189 -1e-05 0.0 -1e-05 -8e-05 4e-05 -1e-05 -2e-05 0.0 1
2190 -1e-05 0.0 -1e-05 -8e-05 4e-05 -1e-05 -2e-05 0.0 1
2191 -1e-05 0.0 -1e-05 -8e-05 4e-05 -1e-05 -2e-05 0.0 1
2192 -1e-05 0.0 -1e-05 -8e-05 4e-05 -1e-05 -2e-05 0.0 1
2193 -1e-05 0.0 -1e-05 -8e-05 4e-05 -1e-05 -2e-05 0.0 1
2194 -2e-05 -1e-05 -2e-05 4e-05 0.0005200000000000001 2e-05 1e-05 -2e-05 1
2195 5.9999999999999995e-05 0.0 -4e-05 -1e-05 -2e-05 -1e-05 -2e-05 -1e-05 1
2196 5.9999999999999995e-05 0.0 -4e-05 -1e-05 -2e-05 -1e-05 -2e-05 -1e-05 1
2197 5.9999999999999995e-05 0.0 -4e-05 -1e-05 -2e-05 -1e-05 -2e-05 -1e-05 1
2198 5.9999999999999995e-05 0.0 -4e-05 -1e-05 -2e-05 -1e-05 -2e-05 -1e-05 1
2199 5.9999999999999995e-05 0.0 -4e-05 -1e-05 -2e-05 -1e-05 -2e-05 -1e-05 1
2200 5.9999999999999995e-05 0.0 -4e-05 -1e-05 -2e-05 -1e-05 -2e-05 -1e-05 1
