time channel1 channel2 channel3 channel4 channel5 channel6 channel7 channel8 class
1 -2e-05 -1e-05 -2.9999999999999997e-05 1e-05 -2e-05 -1e-05 1e-05 1e-05 1
5 -2e-05 -1e-05 -2.9999999999999997e-05 1e-05 -2e-05 -1e-05 1e-05 1e-05 1
6 -2e-05 -1e-05 -2.9999999999999997e-05 1e-05 -2e-05 -1e-05 1e-05 1e-05 1
7 -2e-05 -1e-05 -2.9999999999999997e-05 1e-05 -2e-05 -1e-05 1e-05 1e-05 1
8 -2e-05 -1e-05 -2.9999999999999997e-05 1e-05 -2e-05 -1e-05 1e-05 1e-05 1
9 -2e-05 -1e-05 -2.9999999999999997e-05 1e-05 -2e-05 -1e-05 1e-05 1e-05 1
10 -2e-05 -1e-05 -2.9999999999999997e-05 1e-05 -2e-05 -1e-05 1e-05 1e-05 1
11 -2e-05 -1e-05 -2.9999999999999997e-05 1e-05 -2e-05 -1e-05 1e-05 1e-05 1
12 -2e-05 -1e-05 -2.9999999999999997e-05 1e-05 -2e-05 -1e-05 1e-05 1e-05 1
13 -2e-05 -2e-05 -2e-05 -2.9999999999999997e-05 -1e-05 -2e-05 -1e-05 -1e-05 1
14 -2.9999999999999997e-05 0.0 0.0 -2e-05 0.0 -2e-05 -1e-05 -1e-05 1
16 -2.9999999999999997e-05 0.0 0.0 -2e-05 0.0 -2e-05 -1e-05 -1e-05 1
17 -2.9999999999999997e-05 0.0 0.0 -2e-05 0.0 -2e-05 -1e-05 -1e-05 1
18 -2.9999999999999997e-05 0.0 0.0 -2e-05 0.0 -2e-05 -1e-05 -1e-05 1
19 -2.9999999999999997e-05 0.0 0.0 -2e-05 0.0 -2e-05 -1e-05 -1e-05 1
20 -2.9999999999999997e-05 0.0 0.0 -2e-05 0.0 -2e-05 -1e-05 -1e-05 1
21 -2.9999999999999997e-05 0.0 0.0 -2e-05 0.0 -2e-05 -1e-05 -1e-05 1
22 -2.9999999999999997e-05 0.0 0.0 -2e-05 0.0 -2e-05 -1e-05 -1e-05 1
23 -2.9999999999999997e-05 0.0 0.0 -2e-05 0.0 -2e-05 -1e-05 -1e-05 1
24 -2.9999999999999997e-05 0.0 0.0 -2e-05 0.0 -2e-05 -1e-05 -1e-05 1
25 -2.9999999999999997e-05 0.0 0.0 -2e-05 0.0 -2e-05 -1e-05 -1e-05 1
26 -2.9999999999999997e-05 0.0 0.0 -2e-05 0.0 -2e-05 -1e-05 -1e-05 1
27 -2.9999999999999997e-05 0.0 0.0 -2e-05 0.0 -2e-05 -1e-05 -1e-05 1
28 -2.9999999999999997e-05 0.0 0.0 -2e-05 0.0 -2e-05 -1e-05 -1e-05 1
29 -2.9999999999999997e-05 0.0 0.0 -2e-05 0.0 -2e-05 -1e-05 -1e-05 1
30 -2.9999999999999997e-05 0.0 0.0 -2e-05 0.0 -2e-05 -1e-05 -1e-05 1
31 -2.9999999999999997e-05 0.0 0.0 -2e-05 0.0 -2e-05 -1e-05 -1e-05 1
33 -2.9999999999999997e-05 0.0 0.0 -2e-05 0.0 -2e-05 -1e-05 -1e-05 1
34 -2.9999999999999997e-05 0.0 0.0 -2e-05 0.0 -2e-05 -1e-05 -1e-05 1
35 -2.9999999999999997e-05 0.0 0.0 -2e-05 0.0 -2e-05 -1e-05 -1e-05 1
44 1e-05 0.0 2e-05 1e-05 -2.9999999999999997e-05 0.0 -2e-05 0.0 1
