time channel1 channel2 channel3 channel4 channel5 channel6 channel7 channel8 class
1456 0.0 -1e-05 -1e-05 -1e-05 0.0 -2e-05 -2e-05 -2e-05 1
1457 0.0 -1e-05 -1e-05 -1e-05 0.0 -2e-05 -2e-05 -2e-05 1
1458 0.0 -1e-05 -1e-05 -1e-05 0.0 -2e-05 -2e-05 -2e-05 1
1459 0.0 -1e-05 -1e-05 -1e-05 0.0 -2e-05 -2e-05 -2e-05 1
1460 0.0 -1e-05 -1e-05 -1e-05 0.0 -2e-05 -2e-05 -2e-05 1
1461 0.0 -1e-05 -1e-05 -1e-05 0.0 -2e-05 -2e-05 -2e-05 1
1462 0.0 -1e-05 -1e-05 -1e-05 0.0 -2e-05 -2e-05 -2e-05 1
1463 0.0 -1e-05 -1e-05 -1e-05 0.0 -2e-05 -2e-05 -2e-05 1
1464 0.0 -1e-05 -1e-05 -1e-05 0.0 -2e-05 -2e-05 -2e-05 1
1465 0.0 -1e-05 -1e-05 -1e-05 0.0 -2e-05 -2e-05 -2e-05 1
1466 0.0 -1e-05 -1e-05 -1e-05 0.0 -2e-05 -2e-05 -2e-05 1
1467 0.0 -1e-05 -1e-05 -1e-05 0.0 -2e-05 -2e-05 -2e-05 1
1468 0.0 -1e-05 -1e-05 -1e-05 0.0 -2e-05 -2e-05 -2e-05 1
1469 0.0 -1e-05 -1e-05 -1e-05 0.0 -2e-05 -2e-05 -2e-05 1
1470 0.0 -1e-05 -1e-05 -1e-05 0.0 -2e-05 -2e-05 -2e-05 1
1471 0.0 -1e-05 -1e-05 -1e-05 0.0 -2e-05 -2e-05 -2e-05 1
1472 0.0 -1e-05 -1e-05 -1e-05 0.0 -2e-05 -2e-05 -2e-05 1
1473 0.0 -1e-05 -1e-05 -1e-05 0.0 -2e-05 -2e-05 -2e-05 1
1474 0.0 -1e-05 -1e-05 -1e-05 0.0 -2e-05 -2e-05 -2e-05 1
1475 0.0 -1e-05 -1e-05 -1e-05 0.0 -2e-05 -2e-05 -2e-05 1
1476 0.0 -1e-05 -1e-05 -1e-05 0.0 -2e-05 -2e-05 -2e-05 1
1477 -2e-05 0.0 0.0 -1e-05 0.0 0.0 -2e-05 -2e-05 1
1478 -1e-05 1e-05 4e-05 1e-05 -2e-05 -1e-05 1e-05 0.0 1
1479 -1e-05 1e-05 4e-05 1e-05 -2e-05 -1e-05 1e-05 0.0 1
1480 -1e-05 1e-05 4e-05 1e-05 -2e-05 -1e-05 1e-05 0.0 1
1481 -1e-05 1e-05 4e-05 1e-05 -2e-05 -1e-05 1e-05 0.0 1
1482 -1e-05 1e-05 4e-05 1e-05 -2e-05 -1e-05 1e-05 0.0 1
1483 -1e-05 1e-05 4e-05 1e-05 -2e-05 -1e-05 1e-05 0.0 1
1484 -1e-05 1e-05 4e-05 1e-05 -2e-05 -1e-05 1e-05 0.0 1
1485 -1e-05 1e-05 4e-05 1e-05 -2e-05 -1e-05 1e-05 0.0 1
1486 -1e-05 1e-05 4e-05 1e-05 -2e-05 -1e-05 1e-05 0.0 1
1488 -1e-05 1e-05 4e-05 1e-05 -2e-05 -1e-05 1e-05 0.0 1
1489 -1e-05 1e-05 4e-05 1e-05 -2e-05 -1e-05 1e-05 0.0 1
1490 -1e-05 1e-05 4e-05 1e-05 -2e-05 -1e-05 1e-05 0.0 1
1491 -1e-05 1e-05 4e-05 1e-05 -2e-05 -1e-05 1e-05 0.0 1
1492 -1e-05 -4e-05 -2.9999999999999997e-05 -2e-05 -1e-05 -1e-05 -1e-05 -1e-05 1
1493 -1e-05 -4e-05 -2.9999999999999997e-05 -2e-05 -1e-05 -1e-05 -1e-05 -1e-05 1
1494 -1e-05 -4e-05 -2.9999999999999997e-05 -2e-05 -1e-05 -1e-05 -1e-05 -1e-05 1
1495 -1e-05 -4e-05 -2.9999999999999997e-05 -2e-05 -1e-05 -1e-05 -1e-05 -1e-05 1
1496 -1e-05 -4e-05 -2.9999999999999997e-05 -2e-05 -1e-05 -1e-05 -1e-05 -1e-05 1
1497 -1e-05 -4e-05 -2.9999999999999997e-05 -2e-05 -1e-05 -1e-05 -1e-05 -1e-05 1
1498 -1e-05 -4e-05 -2.9999999999999997e-05 -2e-05 -1e-05 -1e-05 -1e-05 -1e-05 1
1499 -1e-05 -4e-05 -2.9999999999999997e-05 -2e-05 -1e-05 -1e-05 -1e-05 -1e-05 1
1500 1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -1e-05 1e-05 1
1501 1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -1e-05 1e-05 1
1502 1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -1e-05 1e-05 1
1503 1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -1e-05 1e-05 1
1504 1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -1e-05 1e-05 1
1505 1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -1e-05 1e-05 1
1506 1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -1e-05 1e-05 1
1507 1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -1e-05 1e-05 1
1508 1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -1e-05 1e-05 1
1509 1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -1e-05 1e-05 1
1510 1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -1e-05 1e-05 1
1511 1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -1e-05 1e-05 1
1512 1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -1e-05 1e-05 1
1513 1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -1e-05 1e-05 1
1514 1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -1e-05 1e-05 1
1515 -1e-05 -5e-05 -4e-05 -4e-05 -2e-05 -2e-05 0.0 -1e-05 1
1516 -1e-05 -5e-05 -4e-05 -4e-05 -2e-05 -2e-05 0.0 -1e-05 1
1517 -1e-05 -5e-05 -4e-05 -4e-05 -2e-05 -2e-05 0.0 -1e-05 1
1518 -1e-05 -5e-05 -4e-05 -4e-05 -2e-05 -2e-05 0.0 -1e-05 1
1519 -1e-05 -5e-05 -4e-05 -4e-05 -2e-05 -2e-05 0.0 -1e-05 1
1520 -1e-05 -5e-05 -4e-05 -4e-05 -2e-05 -2e-05 0.0 -1e-05 1
1521 -1e-05 -5e-05 -4e-05 -4e-05 -2e-05 -2e-05 0.0 -1e-05 1
1522 -1e-05 -5e-05 -4e-05 -4e-05 -2e-05 -2e-05 0.0 -1e-05 1
1523 -1e-05 -5e-05 -4e-05 -4e-05 -2e-05 -2e-05 0.0 -1e-05 1
1524 -1e-05 -5e-05 -4e-05 -4e-05 -2e-05 -2e-05 0.0 -1e-05 1
1525 -1e-05 -5e-05 -4e-05 -4e-05 -2e-05 -2e-05 0.0 -1e-05 1
1526 -1e-05 -5e-05 -4e-05 -4e-05 -2e-05 -2e-05 0.0 -1e-05 1
1527 -1e-05 -5e-05 -4e-05 -4e-05 -2e-05 -2e-05 0.0 -1e-05 1
1528 -1e-05 -5e-05 -4e-05 -4e-05 -2e-05 -2e-05 0.0 -1e-05 1
1529 -1e-05 -5e-05 -4e-05 -4e-05 -2e-05 -2e-05 0.0 -1e-05 1
1530 -1e-05 -5e-05 -4e-05 -4e-05 -2e-05 -2e-05 0.0 -1e-05 1
