time channel1 channel2 channel3 channel4 channel5 channel6 channel7 channel8 class
688 2e-05 0.0 -2.9999999999999997e-05 -7e-05 2.9999999999999997e-05 2e-05 4e-05 -2e-05 1
689 2e-05 0.0 -2.9999999999999997e-05 -7e-05 2.9999999999999997e-05 2e-05 4e-05 -2e-05 1
690 2e-05 0.0 -2.9999999999999997e-05 -7e-05 2.9999999999999997e-05 2e-05 4e-05 -2e-05 1
691 2e-05 0.0 -2.9999999999999997e-05 -7e-05 2.9999999999999997e-05 2e-05 4e-05 -2e-05 1
692 2e-05 0.0 -2.9999999999999997e-05 -7e-05 2.9999999999999997e-05 2e-05 4e-05 -2e-05 1
693 2e-05 0.0 -2.9999999999999997e-05 -7e-05 2.9999999999999997e-05 2e-05 4e-05 -2e-05 1
694 2e-05 0.0 -2.9999999999999997e-05 -7e-05 2.9999999999999997e-05 2e-05 4e-05 -2e-05 1
695 2e-05 0.0 -2.9999999999999997e-05 -7e-05 2.9999999999999997e-05 2e-05 4e-05 -2e-05 1
696 2e-05 0.0 -2.9999999999999997e-05 -7e-05 2.9999999999999997e-05 2e-05 4e-05 -2e-05 1
697 2e-05 0.0 -2.9999999999999997e-05 -7e-05 2.9999999999999997e-05 2e-05 4e-05 -2e-05 1
698 2e-05 0.0 -2.9999999999999997e-05 -7e-05 2.9999999999999997e-05 2e-05 4e-05 -2e-05 1
699 2e-05 0.0 -2.9999999999999997e-05 -7e-05 2.9999999999999997e-05 2e-05 4e-05 -2e-05 1
700 -1e-05 0.0 0.0 2.9999999999999997e-05 2e-05 0.0 1e-05 1e-05 1
701 -1e-05 0.0 0.0 2.9999999999999997e-05 2e-05 0.0 1e-05 1e-05 1
702 -1e-05 0.0 0.0 2.9999999999999997e-05 2e-05 0.0 1e-05 1e-05 1
703 -1e-05 0.0 0.0 2.9999999999999997e-05 2e-05 0.0 1e-05 1e-05 1
704 -1e-05 0.0 0.0 2.9999999999999997e-05 2e-05 0.0 1e-05 1e-05 1
705 -1e-05 0.0 0.0 2.9999999999999997e-05 2e-05 0.0 1e-05 1e-05 1
706 -1e-05 0.0 0.0 2.9999999999999997e-05 2e-05 0.0 1e-05 1e-05 1
707 -1e-05 -2.9999999999999997e-05 -5e-05 -7e-05 -5.9999999999999995e-05 -5e-05 -2e-05 -1e-05 1
708 -1e-05 -2.9999999999999997e-05 -5e-05 -7e-05 -5.9999999999999995e-05 -5e-05 -2e-05 -1e-05 1
709 -1e-05 -2.9999999999999997e-05 -5e-05 -7e-05 -5.9999999999999995e-05 -5e-05 -2e-05 -1e-05 1
710 -1e-05 -2.9999999999999997e-05 -5e-05 -7e-05 -5.9999999999999995e-05 -5e-05 -2e-05 -1e-05 1
711 -1e-05 -2.9999999999999997e-05 -5e-05 -7e-05 -5.9999999999999995e-05 -5e-05 -2e-05 -1e-05 1
712 -1e-05 -2.9999999999999997e-05 -5e-05 -7e-05 -5.9999999999999995e-05 -5e-05 -2e-05 -1e-05 1
713 -1e-05 -2.9999999999999997e-05 -5e-05 -7e-05 -5.9999999999999995e-05 -5e-05 -2e-05 -1e-05 1
714 -1e-05 -2.9999999999999997e-05 -5e-05 -7e-05 -5.9999999999999995e-05 -5e-05 -2e-05 -1e-05 1
