time channel1 channel2 channel3 channel4 channel5 channel6 channel7 channel8 class
1 -2e-05 -2e-05 -9e-05 -9e-05 -5.9999999999999995e-05 -1e-05 -1e-05 -2.9999999999999997e-05 1
6 -2e-05 -2e-05 -9e-05 -9e-05 -5.9999999999999995e-05 -1e-05 -1e-05 -2.9999999999999997e-05 1
7 -2e-05 -2e-05 -9e-05 -9e-05 -5.9999999999999995e-05 -1e-05 -1e-05 -2.9999999999999997e-05 1
8 0.0 -2e-05 -2e-05 4e-05 8e-05 0.0 0.0 -2e-05 1
9 0.0 -2e-05 -2e-05 4e-05 8e-05 0.0 0.0 -2e-05 1
10 0.0 2e-05 4e-05 4e-05 0.00014 -2e-05 -2e-05 0.0 1
11 0.0 2e-05 4e-05 4e-05 0.00014 -2e-05 -2e-05 0.0 1
12 0.0 2e-05 4e-05 4e-05 0.00014 -2e-05 -2e-05 0.0 1
13 0.0 2e-05 4e-05 4e-05 0.00014 -2e-05 -2e-05 0.0 1
14 0.0 2e-05 4e-05 4e-05 0.00014 -2e-05 -2e-05 0.0 1
15 0.0 2e-05 4e-05 4e-05 0.00014 -2e-05 -2e-05 0.0 1
16 0.0 2e-05 4e-05 4e-05 0.00014 -2e-05 -2e-05 0.0 1
18 0.0 2e-05 4e-05 4e-05 0.00014 -2e-05 -2e-05 0.0 1
19 0.0 2e-05 4e-05 4e-05 0.00014 -2e-05 -2e-05 0.0 1
20 0.0 2e-05 4e-05 4e-05 0.00014 -2e-05 -2e-05 0.0 1
21 0.0 2e-05 4e-05 4e-05 0.00014 -2e-05 -2e-05 0.0 1
22 0.0 2e-05 4e-05 4e-05 0.00014 -2e-05 -2e-05 0.0 1
23 0.0 2e-05 4e-05 4e-05 0.00014 -2e-05 -2e-05 0.0 1
24 0.0 2e-05 4e-05 4e-05 0.00014 -2e-05 -2e-05 0.0 1
25 0.0 2e-05 4e-05 4e-05 0.00014 -2e-05 -2e-05 0.0 1
26 0.0 2e-05 4e-05 4e-05 0.00014 -2e-05 -2e-05 0.0 1
27 0.0 2e-05 4e-05 4e-05 0.00014 -2e-05 -2e-05 0.0 1
28 0.0 2e-05 4e-05 4e-05 0.00014 -2e-05 -2e-05 0.0 1
29 0.0 2e-05 4e-05 4e-05 0.00014 -2e-05 -2e-05 0.0 1
30 0.0 2e-05 4e-05 4e-05 0.00014 -2e-05 -2e-05 0.0 1
31 -1e-05 -1e-05 -2e-05 -0.00011999999999999999 -0.00014 0.0 -2.9999999999999997e-05 0.0 1
33 -1e-05 -1e-05 1e-05 5e-05 2.9999999999999997e-05 1e-05 0.0 0.0 1
34 -1e-05 -1e-05 1e-05 5e-05 2.9999999999999997e-05 1e-05 0.0 0.0 1
35 -1e-05 -1e-05 1e-05 5e-05 2.9999999999999997e-05 1e-05 0.0 0.0 1
44 -1e-05 -1e-05 1e-05 5e-05 2.9999999999999997e-05 1e-05 0.0 0.0 1
45 -1e-05 -1e-05 1e-05 5e-05 2.9999999999999997e-05 1e-05 0.0 0.0 1
46 1e-05 0.0 2e-05 -4e-05 -5e-05 -2e-05 -1e-05 -1e-05 1
47 1e-05 0.0 2e-05 -4e-05 -5e-05 -2e-05 -1e-05 -1e-05 1
48 1e-05 0.0 2e-05 -4e-05 -5e-05 -2e-05 -1e-05 -1e-05 1
49 1e-05 0.0 2e-05 -4e-05 -5e-05 -2e-05 -1e-05 -1e-05 1
50 1e-05 0.0 2e-05 -4e-05 -5e-05 -2e-05 -1e-05 -1e-05 1
51 1e-05 0.0 2e-05 -4e-05 -5e-05 -2e-05 -1e-05 -1e-05 1
52 -2.9999999999999997e-05 -5.9999999999999995e-05 -5e-05 -8e-05 0.0 -2e-05 -2.9999999999999997e-05 1e-05 1
53 -2.9999999999999997e-05 -5.9999999999999995e-05 -5e-05 -8e-05 0.0 -2e-05 -2.9999999999999997e-05 1e-05 1
54 -2.9999999999999997e-05 -5.9999999999999995e-05 -5e-05 -8e-05 0.0 -2e-05 -2.9999999999999997e-05 1e-05 1
