time channel1 channel2 channel3 channel4 channel5 channel6 channel7 channel8 class
663 -1e-05 0.0 1e-05 -2e-05 -2e-05 -1e-05 -1e-05 -1e-05 1
664 -1e-05 0.0 1e-05 -2e-05 -2e-05 -1e-05 -1e-05 -1e-05 1
665 -1e-05 0.0 1e-05 -2e-05 -2e-05 -1e-05 -1e-05 -1e-05 1
666 -1e-05 0.0 2.9999999999999997e-05 -1e-05 0.0 -1e-05 -2e-05 0.0 1
667 -1e-05 0.0 2.9999999999999997e-05 -1e-05 0.0 -1e-05 -2e-05 0.0 1
668 -1e-05 -1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -2e-05 1
669 -1e-05 -1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -2e-05 1
670 -1e-05 -1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -2e-05 1
671 -1e-05 -1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -2e-05 1
672 -1e-05 -1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -2e-05 1
673 -1e-05 -1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -2e-05 1
674 -1e-05 -1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -2e-05 1
675 -1e-05 -1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -2e-05 1
676 -1e-05 -1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -2e-05 1
677 -1e-05 -1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -2e-05 1
678 -1e-05 -1e-05 -1e-05 0.0 0.0 1e-05 -1e-05 -2e-05 1
679 -1e-05 -2e-05 0.0 0.0 -4e-05 -2e-05 0.0 -1e-05 1
680 -1e-05 -2e-05 0.0 0.0 -4e-05 -2e-05 0.0 -1e-05 1
681 -1e-05 -2e-05 0.0 0.0 -4e-05 -2e-05 0.0 -1e-05 1
682 -1e-05 -2e-05 0.0 0.0 -4e-05 -2e-05 0.0 -1e-05 1
683 -1e-05 -2e-05 0.0 0.0 -4e-05 -2e-05 0.0 -1e-05 1
684 -1e-05 -2e-05 0.0 0.0 -4e-05 -2e-05 0.0 -1e-05 1
685 -1e-05 -2e-05 0.0 0.0 -4e-05 -2e-05 0.0 -1e-05 1
686 -1e-05 -2e-05 0.0 0.0 -4e-05 -2e-05 0.0 -1e-05 1
688 -1e-05 -2e-05 0.0 0.0 -4e-05 -2e-05 0.0 -1e-05 1
690 -1e-05 -2e-05 0.0 0.0 -4e-05 -2e-05 0.0 -1e-05 1
691 -1e-05 -2e-05 0.0 0.0 -4e-05 -2e-05 0.0 -1e-05 1
692 -1e-05 -2e-05 0.0 0.0 -4e-05 -2e-05 0.0 -1e-05 1
693 -1e-05 -2e-05 0.0 0.0 -4e-05 -2e-05 0.0 -1e-05 1
694 -1e-05 -2e-05 0.0 0.0 -4e-05 -2e-05 0.0 -1e-05 1
695 -1e-05 -2e-05 0.0 0.0 -4e-05 -2e-05 0.0 -1e-05 1
696 -1e-05 -2e-05 0.0 0.0 -4e-05 -2e-05 0.0 -1e-05 1
697 -1e-05 -2e-05 0.0 0.0 -4e-05 -2e-05 0.0 -1e-05 1
698 -1e-05 -2e-05 0.0 0.0 -4e-05 -2e-05 0.0 -1e-05 1
699 -1e-05 -2e-05 0.0 0.0 -4e-05 -2e-05 0.0 -1e-05 1
700 -1e-05 -2e-05 0.0 0.0 -4e-05 -2e-05 0.0 -1e-05 1
701 -1e-05 -2e-05 0.0 0.0 -4e-05 -2e-05 0.0 -1e-05 1
702 -1e-05 -2e-05 0.0 0.0 -4e-05 -2e-05 0.0 -1e-05 1
703 -1e-05 -2e-05 0.0 0.0 -4e-05 -2e-05 0.0 -1e-05 1
704 -1e-05 1e-05 -1e-05 -2e-05 -2.9999999999999997e-05 -1e-05 -1e-05 0.0 1
705 -2.9999999999999997e-05 -2e-05 -2.9999999999999997e-05 -4e-05 0.0 -2.9999999999999997e-05 -2.9999999999999997e-05 -1e-05 1
706 -4e-05 -5e-05 -2e-05 0.0 -2.9999999999999997e-05 -2e-05 0.0 1e-05 1
707 -4e-05 -5e-05 -2e-05 0.0 -2.9999999999999997e-05 -2e-05 0.0 1e-05 1
708 -4e-05 -5e-05 -2e-05 0.0 -2.9999999999999997e-05 -2e-05 0.0 1e-05 1
709 1e-05 -1e-05 2.9999999999999997e-05 4e-05 1e-05 0.0 -1e-05 0.0 1
710 1e-05 -1e-05 -5.9999999999999995e-05 -5.9999999999999995e-05 -2.9999999999999997e-05 0.0 -1e-05 -1e-05 1
711 1e-05 -1e-05 -5.9999999999999995e-05 -5.9999999999999995e-05 -2.9999999999999997e-05 0.0 -1e-05 -1e-05 1
