time channel1 channel2 channel3 channel4 channel5 channel6 channel7 channel8 class
881 0.0 0.0 -2.9999999999999997e-05 -1e-05 0.0 2e-05 1e-05 0.0 1
882 2e-05 0.0 -2.9999999999999997e-05 0.0 1e-05 2.9999999999999997e-05 1e-05 0.0 1
883 2e-05 0.0 -2.9999999999999997e-05 0.0 1e-05 2.9999999999999997e-05 1e-05 0.0 1
884 2e-05 0.0 -2.9999999999999997e-05 0.0 1e-05 2.9999999999999997e-05 1e-05 0.0 1
885 2e-05 0.0 -2.9999999999999997e-05 0.0 1e-05 2.9999999999999997e-05 1e-05 0.0 1
886 2e-05 0.0 -2.9999999999999997e-05 0.0 1e-05 2.9999999999999997e-05 1e-05 0.0 1
888 2e-05 0.0 -2.9999999999999997e-05 0.0 1e-05 2.9999999999999997e-05 1e-05 0.0 1
889 2e-05 0.0 -2.9999999999999997e-05 0.0 1e-05 2.9999999999999997e-05 1e-05 0.0 1
890 2e-05 0.0 -2.9999999999999997e-05 0.0 1e-05 2.9999999999999997e-05 1e-05 0.0 1
891 2e-05 0.0 -2.9999999999999997e-05 0.0 1e-05 2.9999999999999997e-05 1e-05 0.0 1
892 2e-05 0.0 -2.9999999999999997e-05 0.0 1e-05 2.9999999999999997e-05 1e-05 0.0 1
893 2e-05 0.0 -2.9999999999999997e-05 0.0 1e-05 2.9999999999999997e-05 1e-05 0.0 1
894 2e-05 0.0 -2.9999999999999997e-05 0.0 1e-05 2.9999999999999997e-05 1e-05 0.0 1
895 2e-05 0.0 -2.9999999999999997e-05 0.0 1e-05 2.9999999999999997e-05 1e-05 0.0 1
896 2e-05 0.0 -2.9999999999999997e-05 0.0 1e-05 2.9999999999999997e-05 1e-05 0.0 1
897 2e-05 0.0 -2.9999999999999997e-05 0.0 1e-05 2.9999999999999997e-05 1e-05 0.0 1
898 2e-05 0.0 -2.9999999999999997e-05 0.0 1e-05 2.9999999999999997e-05 1e-05 0.0 1
899 2e-05 0.0 -2.9999999999999997e-05 0.0 1e-05 2.9999999999999997e-05 1e-05 0.0 1
900 -1e-05 -2e-05 -2e-05 -4e-05 0.0 2.9999999999999997e-05 0.0 0.0 1
901 -1e-05 -2e-05 -2e-05 -4e-05 0.0 2.9999999999999997e-05 0.0 0.0 1
902 1e-05 -2e-05 -1e-05 -1e-05 -2e-05 2.9999999999999997e-05 2e-05 -1e-05 1
903 1e-05 -2e-05 -1e-05 -1e-05 -2e-05 2.9999999999999997e-05 2e-05 -1e-05 1
904 1e-05 -2e-05 -1e-05 -1e-05 -2e-05 2.9999999999999997e-05 2e-05 -1e-05 1
905 1e-05 -2e-05 -1e-05 -1e-05 -2e-05 2.9999999999999997e-05 2e-05 -1e-05 1
906 1e-05 -2e-05 -1e-05 -1e-05 -2e-05 2.9999999999999997e-05 2e-05 -1e-05 1
907 1e-05 -2e-05 -1e-05 -1e-05 -2e-05 2.9999999999999997e-05 2e-05 -1e-05 1
908 1e-05 -2e-05 -1e-05 -1e-05 -2e-05 2.9999999999999997e-05 2e-05 -1e-05 1
910 1e-05 -2e-05 -1e-05 -1e-05 -2e-05 2.9999999999999997e-05 2e-05 -1e-05 1
911 1e-05 -2e-05 -1e-05 -1e-05 -2e-05 2.9999999999999997e-05 2e-05 -1e-05 1
912 1e-05 -2e-05 -1e-05 -1e-05 -2e-05 2.9999999999999997e-05 2e-05 -1e-05 1
913 1e-05 -2e-05 -1e-05 -1e-05 -2e-05 2.9999999999999997e-05 2e-05 -1e-05 1
914 -2e-05 0.0 -2e-05 0.0 -2.9999999999999997e-05 -2.9999999999999997e-05 -1e-05 -1e-05 1
915 -2e-05 0.0 -2e-05 0.0 -2.9999999999999997e-05 -2.9999999999999997e-05 -1e-05 -1e-05 1
916 -2e-05 0.0 -2e-05 0.0 -2.9999999999999997e-05 -2.9999999999999997e-05 -1e-05 -1e-05 1
917 -2e-05 0.0 -2e-05 0.0 -2.9999999999999997e-05 -2.9999999999999997e-05 -1e-05 -1e-05 1
918 -2e-05 0.0 -2e-05 0.0 -2.9999999999999997e-05 -2.9999999999999997e-05 -1e-05 -1e-05 1
919 -2e-05 0.0 -2e-05 0.0 -2.9999999999999997e-05 -2.9999999999999997e-05 -1e-05 -1e-05 1
920 -2e-05 0.0 -2e-05 0.0 -2.9999999999999997e-05 -2.9999999999999997e-05 -1e-05 -1e-05 1
921 -2e-05 0.0 -2e-05 0.0 -2.9999999999999997e-05 -2.9999999999999997e-05 -1e-05 -1e-05 1
922 -2e-05 0.0 -2e-05 0.0 -2.9999999999999997e-05 -2.9999999999999997e-05 -1e-05 -1e-05 1
923 -2e-05 0.0 -2e-05 0.0 -2.9999999999999997e-05 -2.9999999999999997e-05 -1e-05 -1e-05 1
924 -2e-05 0.0 -2e-05 0.0 -2.9999999999999997e-05 -2.9999999999999997e-05 -1e-05 -1e-05 1
925 -2e-05 0.0 -2e-05 0.0 -2.9999999999999997e-05 -2.9999999999999997e-05 -1e-05 -1e-05 1
