time channel1 channel2 channel3 channel4 channel5 channel6 channel7 channel8 class
808 2.9999999999999997e-05 2.9999999999999997e-05 2.9999999999999997e-05 2e-05 2e-05 1e-05 0.0 1e-05 1
809 2.9999999999999997e-05 2.9999999999999997e-05 2.9999999999999997e-05 2e-05 2e-05 1e-05 0.0 1e-05 1
810 2.9999999999999997e-05 2.9999999999999997e-05 2.9999999999999997e-05 2e-05 2e-05 1e-05 0.0 1e-05 1
811 2.9999999999999997e-05 2.9999999999999997e-05 2.9999999999999997e-05 2e-05 2e-05 1e-05 0.0 1e-05 1
812 2.9999999999999997e-05 2.9999999999999997e-05 2.9999999999999997e-05 2e-05 2e-05 1e-05 0.0 1e-05 1
813 2.9999999999999997e-05 2.9999999999999997e-05 2.9999999999999997e-05 2e-05 2e-05 1e-05 0.0 1e-05 1
814 2.9999999999999997e-05 2.9999999999999997e-05 2.9999999999999997e-05 2e-05 2e-05 1e-05 0.0 1e-05 1
815 2.9999999999999997e-05 2.9999999999999997e-05 2.9999999999999997e-05 2e-05 2e-05 1e-05 0.0 1e-05 1
816 2.9999999999999997e-05 2.9999999999999997e-05 2.9999999999999997e-05 2e-05 2e-05 1e-05 0.0 1e-05 1
817 2.9999999999999997e-05 2.9999999999999997e-05 2.9999999999999997e-05 2e-05 2e-05 1e-05 0.0 1e-05 1
818 2.9999999999999997e-05 2.9999999999999997e-05 2.9999999999999997e-05 2e-05 2e-05 1e-05 0.0 1e-05 1
819 0.0 0.0 1e-05 -2.9999999999999997e-05 -2e-05 -1e-05 0.0 2e-05 1
820 1e-05 2e-05 2e-05 0.0 -2e-05 0.0 2e-05 1e-05 1
821 1e-05 2e-05 2e-05 0.0 -2e-05 0.0 2e-05 1e-05 1
822 1e-05 2e-05 2e-05 0.0 -2e-05 0.0 2e-05 1e-05 1
823 1e-05 2e-05 2e-05 0.0 -2e-05 0.0 2e-05 1e-05 1
824 1e-05 2e-05 2e-05 0.0 -2e-05 0.0 2e-05 1e-05 1
825 1e-05 2e-05 2e-05 0.0 -2e-05 0.0 2e-05 1e-05 1
826 1e-05 2e-05 2e-05 0.0 -2e-05 0.0 2e-05 1e-05 1
827 1e-05 2e-05 2e-05 0.0 -2e-05 0.0 2e-05 1e-05 1
828 1e-05 2e-05 2e-05 0.0 -2e-05 0.0 2e-05 1e-05 1
829 1e-05 2e-05 2e-05 0.0 -2e-05 0.0 2e-05 1e-05 1
830 1e-05 2e-05 2e-05 0.0 -2e-05 0.0 2e-05 1e-05 1
831 1e-05 2e-05 2e-05 0.0 -2e-05 0.0 2e-05 1e-05 1
832 1e-05 2e-05 2e-05 0.0 -2e-05 0.0 2e-05 1e-05 1
833 1e-05 2e-05 2e-05 0.0 -2e-05 0.0 2e-05 1e-05 1
834 1e-05 2e-05 2e-05 0.0 -2e-05 0.0 2e-05 1e-05 1
835 1e-05 2e-05 2e-05 0.0 -2e-05 0.0 2e-05 1e-05 1
836 1e-05 2e-05 2e-05 0.0 -2e-05 0.0 2e-05 1e-05 1
839 1e-05 2e-05 2e-05 0.0 -2e-05 0.0 2e-05 1e-05 1
840 1e-05 2e-05 2e-05 0.0 -2e-05 0.0 2e-05 1e-05 1
841 1e-05 2e-05 2e-05 0.0 -2e-05 0.0 2e-05 1e-05 1
842 -1e-05 -4e-05 -4e-05 -2e-05 -2.9999999999999997e-05 -1e-05 -2e-05 -2.9999999999999997e-05 1
843 -2e-05 -2.9999999999999997e-05 -1e-05 -2.9999999999999997e-05 -5e-05 -9e-05 1e-05 0.0 1
844 -2e-05 -2.9999999999999997e-05 -1e-05 -2.9999999999999997e-05 -5e-05 -9e-05 1e-05 0.0 1
845 -2e-05 -2.9999999999999997e-05 -1e-05 -2.9999999999999997e-05 -5e-05 -9e-05 1e-05 0.0 1
846 -2e-05 -2.9999999999999997e-05 -1e-05 -2.9999999999999997e-05 -5e-05 -9e-05 1e-05 0.0 1
847 -2e-05 -2.9999999999999997e-05 -1e-05 -2.9999999999999997e-05 -5e-05 -9e-05 1e-05 0.0 1
848 -2e-05 -2.9999999999999997e-05 -1e-05 -2.9999999999999997e-05 -5e-05 -9e-05 1e-05 0.0 1
849 -2e-05 -2.9999999999999997e-05 -1e-05 -2.9999999999999997e-05 -5e-05 -9e-05 1e-05 0.0 1
850 -2e-05 -2.9999999999999997e-05 -1e-05 -2.9999999999999997e-05 -5e-05 -9e-05 1e-05 0.0 1
851 -2e-05 -2.9999999999999997e-05 -1e-05 -2.9999999999999997e-05 -5e-05 -9e-05 1e-05 0.0 1
852 -2e-05 -2.9999999999999997e-05 -1e-05 -2.9999999999999997e-05 -5e-05 -9e-05 1e-05 0.0 1
853 -2e-05 -2.9999999999999997e-05 -1e-05 -2.9999999999999997e-05 -5e-05 -9e-05 1e-05 0.0 1
