time channel1 channel2 channel3 channel4 channel5 channel6 channel7 channel8 class
2032 -2e-05 -1e-05 5e-05 -1e-05 0.0 0.0 -1e-05 -2.9999999999999997e-05 1
2033 -2e-05 -1e-05 5e-05 -1e-05 0.0 0.0 -1e-05 -2.9999999999999997e-05 1
2034 -2e-05 -1e-05 5e-05 -1e-05 0.0 0.0 -1e-05 -2.9999999999999997e-05 1
2035 -2e-05 -1e-05 5e-05 -1e-05 0.0 0.0 -1e-05 -2.9999999999999997e-05 1
2036 -2e-05 -2.9999999999999997e-05 -0.00018 -0.00014 -2.9999999999999997e-05 -1e-05 -1e-05 1e-05 1
2039 0.0 -1e-05 2.9999999999999997e-05 4e-05 0.0 1e-05 0.0 -1e-05 1
2040 0.0 -1e-05 2.9999999999999997e-05 4e-05 0.0 1e-05 0.0 -1e-05 1
2041 0.0 -1e-05 2.9999999999999997e-05 4e-05 0.0 1e-05 0.0 -1e-05 1
2042 0.0 -1e-05 2.9999999999999997e-05 4e-05 0.0 1e-05 0.0 -1e-05 1
2043 0.0 -1e-05 2.9999999999999997e-05 4e-05 0.0 1e-05 0.0 -1e-05 1
2044 0.0 -1e-05 2.9999999999999997e-05 4e-05 0.0 1e-05 0.0 -1e-05 1
2045 0.0 -1e-05 2.9999999999999997e-05 4e-05 0.0 1e-05 0.0 -1e-05 1
2046 0.0 -1e-05 2.9999999999999997e-05 4e-05 0.0 1e-05 0.0 -1e-05 1
2047 0.0 -1e-05 2.9999999999999997e-05 4e-05 0.0 1e-05 0.0 -1e-05 1
2048 0.0 -1e-05 2.9999999999999997e-05 4e-05 0.0 1e-05 0.0 -1e-05 1
2049 0.0 -1e-05 2.9999999999999997e-05 4e-05 0.0 1e-05 0.0 -1e-05 1
2050 0.0 -1e-05 2.9999999999999997e-05 4e-05 0.0 1e-05 0.0 -1e-05 1
2051 0.0 -1e-05 2.9999999999999997e-05 4e-05 0.0 1e-05 0.0 -1e-05 1
2052 0.0 -1e-05 2.9999999999999997e-05 4e-05 0.0 1e-05 0.0 -1e-05 1
2053 0.0 -1e-05 2.9999999999999997e-05 4e-05 0.0 1e-05 0.0 -1e-05 1
2054 0.0 -1e-05 2.9999999999999997e-05 4e-05 0.0 1e-05 0.0 -1e-05 1
2055 0.0 -1e-05 2.9999999999999997e-05 4e-05 0.0 1e-05 0.0 -1e-05 1
2056 0.0 -1e-05 2.9999999999999997e-05 4e-05 0.0 1e-05 0.0 -1e-05 1
2057 0.0 -1e-05 2.9999999999999997e-05 4e-05 0.0 1e-05 0.0 -1e-05 1
