time channel1 channel2 channel3 channel4 channel5 channel6 channel7 channel8 class
3415 -1e-05 -1e-05 -4e-05 -4e-05 -2.9999999999999997e-05 -2e-05 -2e-05 -1e-05 1
3416 -1e-05 -1e-05 -4e-05 -4e-05 -2.9999999999999997e-05 -2e-05 -2e-05 -1e-05 1
3417 -1e-05 -1e-05 -4e-05 -4e-05 -2.9999999999999997e-05 -2e-05 -2e-05 -1e-05 1
3418 0.0 1e-05 0.0 0.0 1e-05 -1e-05 1e-05 0.0 1
3419 0.0 0.0 1e-05 2e-05 0.0 0.0 -1e-05 -1e-05 1
3420 -2e-05 -2e-05 -2e-05 -2.9999999999999997e-05 2e-05 0.0 -2e-05 -1e-05 1
3421 -2e-05 -2e-05 -2e-05 -2.9999999999999997e-05 2e-05 0.0 -2e-05 -1e-05 1
3422 -2e-05 -2e-05 -2e-05 -2.9999999999999997e-05 2e-05 0.0 -2e-05 -1e-05 1
3423 -2e-05 -2e-05 -2e-05 -2.9999999999999997e-05 2e-05 0.0 -2e-05 -1e-05 1
3424 -2e-05 -2e-05 -2e-05 -2.9999999999999997e-05 2e-05 0.0 -2e-05 -1e-05 1
3425 -2e-05 -2e-05 -2e-05 -2.9999999999999997e-05 2e-05 0.0 -2e-05 -1e-05 1
3426 -2e-05 -2e-05 -2e-05 -2.9999999999999997e-05 2e-05 0.0 -2e-05 -1e-05 1
3427 -2e-05 -2e-05 -2e-05 -2.9999999999999997e-05 2e-05 0.0 -2e-05 -1e-05 1
3428 -2e-05 -2e-05 -2e-05 -2.9999999999999997e-05 2e-05 0.0 -2e-05 -1e-05 1
3429 -2e-05 -2e-05 -2e-05 -2.9999999999999997e-05 2e-05 0.0 -2e-05 -1e-05 1
3430 -2e-05 -2e-05 -2e-05 -2.9999999999999997e-05 2e-05 0.0 -2e-05 -1e-05 1
3431 -2e-05 -2e-05 -2e-05 -2.9999999999999997e-05 2e-05 0.0 -2e-05 -1e-05 1
3432 -2.9999999999999997e-05 -2e-05 -4e-05 0.0 -1e-05 -2.9999999999999997e-05 -1e-05 -2e-05 1
3433 1e-05 0.0 2e-05 1e-05 -2e-05 -2.9999999999999997e-05 0.0 0.0 1
3434 1e-05 0.0 2e-05 1e-05 -2e-05 -2.9999999999999997e-05 0.0 0.0 1
3435 1e-05 0.0 2e-05 1e-05 -2e-05 -2.9999999999999997e-05 0.0 0.0 1
3437 1e-05 0.0 2e-05 1e-05 -2e-05 -2.9999999999999997e-05 0.0 0.0 1
3440 2e-05 0.0 -2e-05 -4e-05 -2.9999999999999997e-05 -1e-05 -1e-05 -2e-05 1
3441 2e-05 0.0 -2e-05 -4e-05 -2.9999999999999997e-05 -1e-05 -1e-05 -2e-05 1
3442 2e-05 0.0 -2e-05 -4e-05 -2.9999999999999997e-05 -1e-05 -1e-05 -2e-05 1
3443 2e-05 0.0 -2e-05 -4e-05 -2.9999999999999997e-05 -1e-05 -1e-05 -2e-05 1
