time channel1 channel2 channel3 channel4 channel5 channel6 channel7 channel8 class
872 0.0 2e-05 4e-05 2.9999999999999997e-05 1e-05 -2e-05 -2e-05 -4e-05 1
873 0.0 2e-05 4e-05 2.9999999999999997e-05 1e-05 -2e-05 -2e-05 -4e-05 1
874 0.0 2e-05 4e-05 2.9999999999999997e-05 1e-05 -2e-05 -2e-05 -4e-05 1
875 0.0 2e-05 4e-05 2.9999999999999997e-05 1e-05 -2e-05 -2e-05 -4e-05 1
876 0.0 2e-05 4e-05 2.9999999999999997e-05 1e-05 -2e-05 -2e-05 -4e-05 1
877 0.0 2e-05 4e-05 2.9999999999999997e-05 1e-05 -2e-05 -2e-05 -4e-05 1
878 0.0 2e-05 4e-05 2.9999999999999997e-05 1e-05 -2e-05 -2e-05 -4e-05 1
879 0.0 2e-05 4e-05 2.9999999999999997e-05 1e-05 -2e-05 -2e-05 -4e-05 1
880 0.0 2e-05 4e-05 2.9999999999999997e-05 1e-05 -2e-05 -2e-05 -4e-05 1
881 0.0 2e-05 4e-05 2.9999999999999997e-05 1e-05 -2e-05 -2e-05 -4e-05 1
882 0.0 2e-05 4e-05 2.9999999999999997e-05 1e-05 -2e-05 -2e-05 -4e-05 1
883 0.0 2e-05 4e-05 2.9999999999999997e-05 1e-05 -2e-05 -2e-05 -4e-05 1
884 0.0 2e-05 4e-05 2.9999999999999997e-05 1e-05 -2e-05 -2e-05 -4e-05 1
885 -2e-05 -2e-05 2e-05 -4e-05 -2e-05 1e-05 0.0 1e-05 1
887 0.0 0.0 0.0 -5e-05 -2.9999999999999997e-05 -2e-05 -2e-05 -2e-05 1
889 0.0 0.0 0.0 -5e-05 -2.9999999999999997e-05 -2e-05 -2e-05 -2e-05 1
890 0.0 0.0 0.0 -5e-05 -2.9999999999999997e-05 -2e-05 -2e-05 -2e-05 1
891 0.0 0.0 0.0 -5e-05 -2.9999999999999997e-05 -2e-05 -2e-05 -2e-05 1
892 -2.9999999999999997e-05 1e-05 0.0 4e-05 -2e-05 -1e-05 -2.9999999999999997e-05 2e-05 1
893 -2e-05 -2e-05 -5e-05 0.0 0.0 -2e-05 -2e-05 1e-05 1
894 -2e-05 -2e-05 -5e-05 0.0 0.0 -2e-05 -2e-05 1e-05 1
895 -2e-05 -2e-05 -5e-05 0.0 0.0 -2e-05 -2e-05 1e-05 1
896 -2e-05 -2e-05 -5e-05 0.0 0.0 -2e-05 -2e-05 1e-05 1
897 -2e-05 -2e-05 -5e-05 0.0 0.0 -2e-05 -2e-05 1e-05 1
898 -2e-05 -2e-05 -5e-05 0.0 0.0 -2e-05 -2e-05 1e-05 1
899 -2e-05 -2e-05 -5e-05 0.0 0.0 -2e-05 -2e-05 1e-05 1
900 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
901 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
902 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
903 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
904 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
905 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
906 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
907 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
908 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
909 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
910 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
911 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
912 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
913 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
914 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
915 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
916 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
917 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
918 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
919 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
920 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
921 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
922 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
923 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
924 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
925 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
926 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
927 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
928 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
929 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
930 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
931 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
932 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
933 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
934 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
935 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
936 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
938 0.0 -1e-05 1e-05 -1e-05 0.0 -1e-05 -2e-05 -1e-05 1
939 0.0 -2.9999999999999997e-05 0.0 1e-05 -1e-05 -1e-05 -1e-05 -1e-05 1
940 0.0 -2.9999999999999997e-05 0.0 1e-05 -1e-05 -1e-05 -1e-05 -1e-05 1
941 -2.9999999999999997e-05 -5e-05 -2.9999999999999997e-05 -2.9999999999999997e-05 -1e-05 -2e-05 0.0 -1e-05 1
942 -2.9999999999999997e-05 -5e-05 -2.9999999999999997e-05 -2.9999999999999997e-05 -1e-05 -2e-05 0.0 -1e-05 1
943 -2.9999999999999997e-05 -5e-05 -2.9999999999999997e-05 -2.9999999999999997e-05 -1e-05 -2e-05 0.0 -1e-05 1
944 -2.9999999999999997e-05 -5e-05 -2.9999999999999997e-05 -2.9999999999999997e-05 -1e-05 -2e-05 0.0 -1e-05 1
945 0.0 -2.9999999999999997e-05 0.0 2.9999999999999997e-05 -2e-05 0.0 -1e-05 0.0 1
946 -2e-05 -1e-05 0.0 1e-05 0.0 0.0 -1e-05 -2e-05 1
947 -2e-05 -1e-05 0.0 1e-05 0.0 0.0 -1e-05 -2e-05 1
948 -2e-05 -1e-05 0.0 1e-05 0.0 0.0 -1e-05 -2e-05 1
949 -2e-05 -1e-05 0.0 1e-05 0.0 0.0 -1e-05 -2e-05 1
950 -2e-05 -1e-05 0.0 1e-05 0.0 0.0 -1e-05 -2e-05 1
951 -2e-05 -1e-05 0.0 1e-05 0.0 0.0 -1e-05 -2e-05 1
952 -2e-05 -1e-05 0.0 1e-05 0.0 0.0 -1e-05 -2e-05 1
953 -2e-05 -1e-05 0.0 1e-05 0.0 0.0 -1e-05 -2e-05 1
954 -2e-05 -1e-05 0.0 1e-05 0.0 0.0 -1e-05 -2e-05 1
955 -2e-05 -1e-05 0.0 1e-05 0.0 0.0 -1e-05 -2e-05 1
956 -2e-05 -1e-05 0.0 1e-05 0.0 0.0 -1e-05 -2e-05 1
957 -2e-05 -1e-05 0.0 1e-05 0.0 0.0 -1e-05 -2e-05 1
958 -2e-05 -1e-05 0.0 1e-05 0.0 0.0 -1e-05 -2e-05 1
959 -2e-05 -1e-05 0.0 1e-05 0.0 0.0 -1e-05 -2e-05 1
960 -2e-05 -1e-05 0.0 1e-05 0.0 0.0 -1e-05 -2e-05 1
961 -2e-05 -1e-05 0.0 1e-05 0.0 0.0 -1e-05 -2e-05 1
962 -2e-05 -1e-05 0.0 1e-05 0.0 0.0 -1e-05 -2e-05 1
963 -2e-05 -1e-05 0.0 1e-05 0.0 0.0 -1e-05 -2e-05 1
964 -2e-05 -1e-05 0.0 1e-05 0.0 0.0 -1e-05 -2e-05 1
965 -2e-05 -1e-05 0.0 1e-05 0.0 0.0 -1e-05 -2e-05 1
966 -2e-05 -1e-05 0.0 1e-05 0.0 0.0 -1e-05 -2e-05 1
967 -2e-05 -1e-05 -5e-05 -2.9999999999999997e-05 0.0 1e-05 -2e-05 0.0 1
968 -2e-05 -1e-05 -5e-05 -2.9999999999999997e-05 0.0 1e-05 -2e-05 0.0 1
969 -2e-05 -1e-05 -5e-05 -2.9999999999999997e-05 0.0 1e-05 -2e-05 0.0 1
970 -2e-05 -1e-05 -5e-05 -2.9999999999999997e-05 0.0 1e-05 -2e-05 0.0 1
971 -2e-05 -1e-05 -5e-05 -2.9999999999999997e-05 0.0 1e-05 -2e-05 0.0 1
972 -2e-05 -1e-05 -5e-05 -2.9999999999999997e-05 0.0 1e-05 -2e-05 0.0 1
973 -2e-05 -1e-05 -5e-05 -2.9999999999999997e-05 0.0 1e-05 -2e-05 0.0 1
974 -2e-05 -1e-05 -5e-05 -2.9999999999999997e-05 0.0 1e-05 -2e-05 0.0 1
975 -2e-05 2e-05 -2e-05 2.9999999999999997e-05 1e-05 0.0 0.0 1e-05 1
976 1e-05 -1e-05 0.0 1e-05 2e-05 -1e-05 0.0 -2e-05 1
977 1e-05 -1e-05 0.0 1e-05 2e-05 -1e-05 0.0 -2e-05 1
978 0.0 -2.9999999999999997e-05 -1e-05 1e-05 -1e-05 0.0 0.0 1e-05 1
979 0.0 -2.9999999999999997e-05 -1e-05 1e-05 -1e-05 0.0 0.0 1e-05 1
980 0.0 -2.9999999999999997e-05 -1e-05 1e-05 -1e-05 0.0 0.0 1e-05 1
981 0.0 -2.9999999999999997e-05 -1e-05 1e-05 -1e-05 0.0 0.0 1e-05 1
982 0.0 -2.9999999999999997e-05 -1e-05 1e-05 -1e-05 0.0 0.0 1e-05 1
983 0.0 -2.9999999999999997e-05 -1e-05 1e-05 -1e-05 0.0 0.0 1e-05 1
984 0.0 -2.9999999999999997e-05 -1e-05 1e-05 -1e-05 0.0 0.0 1e-05 1
985 0.0 -2.9999999999999997e-05 -1e-05 1e-05 -1e-05 0.0 0.0 1e-05 1
986 0.0 -2.9999999999999997e-05 -1e-05 1e-05 -1e-05 0.0 0.0 1e-05 1
988 0.0 -2.9999999999999997e-05 -1e-05 1e-05 -1e-05 0.0 0.0 1e-05 1
989 0.0 -2.9999999999999997e-05 -1e-05 1e-05 -1e-05 0.0 0.0 1e-05 1
990 0.0 -2.9999999999999997e-05 -1e-05 1e-05 -1e-05 0.0 0.0 1e-05 1
991 0.0 -2.9999999999999997e-05 -1e-05 1e-05 -1e-05 0.0 0.0 1e-05 1
992 0.0 -2.9999999999999997e-05 -1e-05 1e-05 -1e-05 0.0 0.0 1e-05 1
993 0.0 -2.9999999999999997e-05 -1e-05 1e-05 -1e-05 0.0 0.0 1e-05 1
994 0.0 -2.9999999999999997e-05 -1e-05 1e-05 -1e-05 0.0 0.0 1e-05 1
995 0.0 -2.9999999999999997e-05 -1e-05 1e-05 -1e-05 0.0 0.0 1e-05 1
996 0.0 -2.9999999999999997e-05 -1e-05 1e-05 -1e-05 0.0 0.0 1e-05 1
