time channel1 channel2 channel3 channel4 channel5 channel6 channel7 channel8 class
1087 0.0 4e-05 4e-05 0.0 0.0 -2e-05 -1e-05 -1e-05 1
1088 0.0 4e-05 4e-05 0.0 0.0 -2e-05 -1e-05 -1e-05 1
1089 0.0 4e-05 4e-05 0.0 0.0 -2e-05 -1e-05 -1e-05 1
1090 0.0 4e-05 4e-05 0.0 0.0 -2e-05 -1e-05 -1e-05 1
1091 0.0 4e-05 4e-05 0.0 0.0 -2e-05 -1e-05 -1e-05 1
1092 0.0 4e-05 4e-05 0.0 0.0 -2e-05 -1e-05 -1e-05 1
1093 2e-05 -1e-05 -1e-05 -2e-05 -2.9999999999999997e-05 1e-05 0.0 -1e-05 1
1094 1e-05 -1e-05 -2e-05 1e-05 -1e-05 -1e-05 0.0 -1e-05 1
1095 1e-05 -1e-05 -2e-05 1e-05 -1e-05 -1e-05 0.0 -1e-05 1
1096 1e-05 -1e-05 -2e-05 1e-05 -1e-05 -1e-05 0.0 -1e-05 1
1097 1e-05 -1e-05 -2e-05 1e-05 -1e-05 -1e-05 0.0 -1e-05 1
1098 1e-05 -1e-05 -2e-05 1e-05 -1e-05 -1e-05 0.0 -1e-05 1
1099 1e-05 -1e-05 -2e-05 1e-05 -1e-05 -1e-05 0.0 -1e-05 1
1100 1e-05 -1e-05 -2e-05 1e-05 -1e-05 -1e-05 0.0 -1e-05 1
1101 1e-05 -1e-05 -2e-05 1e-05 -1e-05 -1e-05 0.0 -1e-05 1
1102 1e-05 -1e-05 -2e-05 1e-05 -1e-05 -1e-05 0.0 -1e-05 1
1103 1e-05 -1e-05 -2e-05 1e-05 -1e-05 -1e-05 0.0 -1e-05 1
1104 1e-05 -1e-05 -2e-05 1e-05 -1e-05 -1e-05 0.0 -1e-05 1
1105 1e-05 -1e-05 -2e-05 1e-05 -1e-05 -1e-05 0.0 -1e-05 1
1106 1e-05 -1e-05 -2e-05 1e-05 -1e-05 -1e-05 0.0 -1e-05 1
1107 1e-05 -1e-05 -2e-05 1e-05 -1e-05 -1e-05 0.0 -1e-05 1
1108 -2e-05 -1e-05 2e-05 1e-05 2e-05 2e-05 0.0 0.0 1
1109 -2e-05 -1e-05 2e-05 1e-05 2e-05 2e-05 0.0 0.0 1
1110 -2e-05 -1e-05 2e-05 1e-05 2e-05 2e-05 0.0 0.0 1
1111 -2e-05 -1e-05 2e-05 1e-05 2e-05 2e-05 0.0 0.0 1
1112 -2e-05 -1e-05 2e-05 1e-05 2e-05 2e-05 0.0 0.0 1
1113 -2e-05 -1e-05 2e-05 1e-05 2e-05 2e-05 0.0 0.0 1
1116 -2e-05 -1e-05 2e-05 1e-05 2e-05 2e-05 0.0 0.0 1
1117 -2e-05 -1e-05 2e-05 1e-05 2e-05 2e-05 0.0 0.0 1
1118 -2e-05 -1e-05 2e-05 1e-05 2e-05 2e-05 0.0 0.0 1
1119 -2e-05 -1e-05 2e-05 1e-05 2e-05 2e-05 0.0 0.0 1
1120 -2e-05 -1e-05 2e-05 1e-05 2e-05 2e-05 0.0 0.0 1
1121 -2e-05 -1e-05 2e-05 1e-05 2e-05 2e-05 0.0 0.0 1
1122 -2e-05 -1e-05 2e-05 1e-05 2e-05 2e-05 0.0 0.0 1
1123 -2e-05 -1e-05 2e-05 1e-05 2e-05 2e-05 0.0 0.0 1
1124 -2e-05 -1e-05 2e-05 1e-05 2e-05 2e-05 0.0 0.0 1
1125 -2e-05 -1e-05 2e-05 1e-05 2e-05 2e-05 0.0 0.0 1
1126 -2e-05 -1e-05 2e-05 1e-05 2e-05 2e-05 0.0 0.0 1
1127 -2e-05 -1e-05 2e-05 1e-05 2e-05 2e-05 0.0 0.0 1
1128 -2e-05 -1e-05 2e-05 1e-05 2e-05 2e-05 0.0 0.0 1
1129 -2e-05 -1e-05 2e-05 1e-05 2e-05 2e-05 0.0 0.0 1
1130 -2e-05 -1e-05 2e-05 1e-05 2e-05 2e-05 0.0 0.0 1
1131 -1e-05 0.0 1e-05 0.0 -4e-05 -2e-05 1e-05 -2e-05 1
1132 0.0 -2e-05 0.0 -1e-05 2.9999999999999997e-05 2.9999999999999997e-05 0.0 1e-05 1
1133 0.0 -2e-05 0.0 -1e-05 2.9999999999999997e-05 2.9999999999999997e-05 0.0 1e-05 1
1134 0.0 -2e-05 0.0 -1e-05 2.9999999999999997e-05 2.9999999999999997e-05 0.0 1e-05 1
1135 0.0 -2e-05 0.0 -1e-05 2.9999999999999997e-05 2.9999999999999997e-05 0.0 1e-05 1
1136 0.0 -2e-05 0.0 -1e-05 2.9999999999999997e-05 2.9999999999999997e-05 0.0 1e-05 1
1138 0.0 -2e-05 0.0 -1e-05 2.9999999999999997e-05 2.9999999999999997e-05 0.0 1e-05 1
1139 0.0 -2e-05 0.0 -1e-05 2.9999999999999997e-05 2.9999999999999997e-05 0.0 1e-05 1
