time channel1 channel2 channel3 channel4 channel5 channel6 channel7 channel8 class
1032 -2e-05 -5.9999999999999995e-05 -2.9999999999999997e-05 2.9999999999999997e-05 -1e-05 -2.9999999999999997e-05 -2e-05 -4e-05 1
1033 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1034 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1035 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1036 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1038 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1039 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1040 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1041 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1042 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1043 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1044 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1045 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1046 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1047 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1048 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1049 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1050 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1051 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1052 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1053 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1054 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1055 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1056 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1057 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1058 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1059 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1060 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1061 0.0 0.0 0.0 -1e-05 0.0 0.0 0.0 0.0 1
1062 -1e-05 0.0 0.0 -9e-05 -1e-05 0.0 1e-05 -1e-05 1
1063 -1e-05 0.0 0.0 -9e-05 -1e-05 0.0 1e-05 -1e-05 1
